E05000154,2007,182750
E05000154,2008,181000
E05000154,2009,165000
E05000154,2010,160000
E05000154,2011,162000
E05000154,2012,170040
E05000154,2013,187000
E05000154,2014,220000
E05000155,1995,75000
E05000155,1996,75625
E05000155,1997,82400
E05000155,1998,93000
E05000155,1999,96000
E05000155,2000,119000
E05000155,2001,130500
E05000155,2002,155500
E05000155,2003,178000
E05000155,2004,185000
E05000155,2005,189950
E05000155,2006,204250
E05000155,2007,220500
E05000155,2008,217500
E05000155,2009,200000
E05000155,2010,215000
E05000155,2011,197000
E05000155,2012,227000
E05000155,2013,220000
E05000155,2014,260000
E05000156,1995,90750
E05000156,1996,90500
E05000156,1997,109950
E05000156,1998,119000
E05000156,1999,129000
E05000156,2000,145000
E05000156,2001,150500
E05000156,2002,178000
E05000156,2003,219975
E05000156,2004,235500
E05000156,2005,237000
E05000156,2006,248863
E05000156,2007,279975
E05000156,2008,250000
E05000156,2009,248975
E05000156,2010,280000
E05000156,2011,274750
E05000156,2012,279000
E05000156,2013,295500
E05000156,2014,340000
E05000157,1995,59500
E05000157,1996,59725
E05000157,1997,66900
E05000157,1998,75000
E05000157,1999,83000
E05000157,2000,100500
E05000157,2001,109950
E05000157,2002,135000
E05000157,2003,161000
E05000157,2004,170000
E05000157,2005,179500
E05000157,2006,181000
E05000157,2007,198000
E05000157,2008,200000
E05000157,2009,180000
E05000157,2010,200750
E05000157,2011,186500
E05000157,2012,185000
E05000157,2013,200000
E05000157,2014,245000
E05000158,1995,77000
E05000158,1996,84500
E05000158,1997,91000
E05000158,1998,108000
E05000158,1999,120000
E05000158,2000,150000
E05000158,2001,161000
E05000158,2002,190000
E05000158,2003,210000
E05000158,2004,215000
E05000158,2005,244000
E05000158,2006,240000
E05000158,2007,265000
E05000158,2008,249950
E05000158,2009,250000
E05000158,2010,262500
E05000158,2011,242500
E05000158,2012,269000
E05000158,2013,310000
E05000158,2014,350000
E05000159,1995,105500
E05000159,1996,107500
E05000159,1997,118750
E05000159,1998,111475
E05000159,1999,132000
E05000159,2000,150000
E05000159,2001,165000
E05000159,2002,200000
E05000159,2003,219000
E05000159,2004,235000
E05000159,2005,238000
E05000159,2006,250000
E05000159,2007,250000
E05000159,2008,283750
E05000159,2009,247475
E05000159,2010,260000
E05000159,2011,272000
E05000159,2012,292000
E05000159,2013,302500
E05000159,2014,320000
E05000160,1995,116000
E05000160,1996,110000
E05000160,1997,120000
E05000160,1998,139225
E05000160,1999,158475
E05000160,2000,178000
E05000160,2001,210000
E05000160,2002,238225
E05000160,2003,265000
E05000160,2004,273000
E05000160,2005,287250
E05000160,2006,290000
E05000160,2007,339000
E05000160,2008,348000
E05000160,2009,275000
E05000160,2010,325000
E05000160,2011,310000
E05000160,2012,338000
E05000160,2013,360000
E05000160,2014,392500
E05000161,1995,59999
E05000161,1996,59950
E05000161,1997,67000
E05000161,1998,74950
E05000161,1999,75000
E05000161,2000,82150
E05000161,2001,92000
E05000161,2002,119000
E05000161,2003,149000
E05000161,2004,153000
E05000161,2005,160000
E05000161,2006,172000
E05000161,2007,193000
E05000161,2008,180000
E05000161,2009,138000
E05000161,2010,174950
E05000161,2011,165000
E05000161,2012,175000
E05000161,2013,188748
E05000161,2014,212998
E05000162,1995,95250
E05000162,1996,97000
E05000162,1997,112500
E05000162,1998,126475
E05000162,1999,139000
E05000162,2000,169225
E05000162,2001,179500
E05000162,2002,226250
E05000162,2003,245500
E05000162,2004,249950
E05000162,2005,263000
E05000162,2006,279975
E05000162,2007,290000
E05000162,2008,309950
E05000162,2009,250000
E05000162,2010,282725
E05000162,2011,287500
E05000162,2012,301250
E05000162,2013,323750
E05000162,2014,344000
E05000163,1995,91500
E05000163,1996,97500
E05000163,1997,96000
E05000163,1998,113500
E05000163,1999,134000
E05000163,2000,130000
E05000163,2001,139500
E05000163,2002,210000
E05000163,2003,227250
E05000163,2004,229975
E05000163,2005,245000
E05000163,2006,245000
E05000163,2007,296000
E05000163,2008,286500
E05000163,2009,249975
E05000163,2010,280000
E05000163,2011,270000
E05000163,2012,277500
E05000163,2013,305000
E05000163,2014,320000
E05000164,1995,75000
E05000164,1996,74950
E05000164,1997,78500
E05000164,1998,74000
E05000164,1999,70000
E05000164,2000,79900
E05000164,2001,90750
E05000164,2002,115000
E05000164,2003,139950
E05000164,2004,144750
E05000164,2005,158375
E05000164,2006,161000
E05000164,2007,180000
E05000164,2008,179000
E05000164,2009,174975
E05000164,2010,200750
E05000164,2011,180000
E05000164,2012,186950
E05000164,2013,211500
E05000164,2014,240000
E05000165,1995,64000
E05000165,1996,65000
E05000165,1997,69500
E05000165,1998,75000
E05000165,1999,83500
E05000165,2000,95000
E05000165,2001,117000
E05000165,2002,136000
E05000165,2003,159475
E05000165,2004,176750
E05000165,2005,175500
E05000165,2006,185000
E05000165,2007,198500
E05000165,2008,200000
E05000165,2009,189500
E05000165,2010,185000
E05000165,2011,195000
E05000165,2012,195000
E05000165,2013,215000
E05000165,2014,250000
E05000166,1995,80000
E05000166,1996,81500
E05000166,1997,84975
E05000166,1998,84750
E05000166,1999,96500
E05000166,2000,98250
E05000166,2001,122500
E05000166,2002,153975
E05000166,2003,170000
E05000166,2004,175000
E05000166,2005,195000
E05000166,2006,211250
E05000166,2007,233500
E05000166,2008,250000
E05000166,2009,220000
E05000166,2010,233500
E05000166,2011,245000
E05000166,2012,250000
E05000166,2013,282500
E05000166,2014,289750
E05000167,1995,62750
E05000167,1996,71500
E05000167,1997,72500
E05000167,1998,78500
E05000167,1999,81725
E05000167,2000,114000
E05000167,2001,115500
E05000167,2002,145000
E05000167,2003,165999
E05000167,2004,175000
E05000167,2005,189000
E05000167,2006,190500
E05000167,2007,207000
E05000167,2008,197250
E05000167,2009,185000
E05000167,2010,197750
E05000167,2011,198000
E05000167,2012,200000
E05000167,2013,207091
E05000167,2014,243250
E05000168,1995,63000
E05000168,1996,64000
E05000168,1997,69950
E05000168,1998,80550
E05000168,1999,86950
E05000168,2000,105000
E05000168,2001,114000
E05000168,2002,139950
E05000168,2003,166000
E05000168,2004,178200
E05000168,2005,181500
E05000168,2006,190000
E05000168,2007,201100
E05000168,2008,220000
E05000168,2009,183000
E05000168,2010,180000
E05000168,2011,195000
E05000168,2012,189000
E05000168,2013,217000
E05000168,2014,235000
E05000169,1995,60000
E05000169,1996,60000
E05000169,1997,69500
E05000169,1998,76000
E05000169,1999,81000
E05000169,2000,93000
E05000169,2001,115000
E05000169,2002,133250
E05000169,2003,158000
E05000169,2004,170500
E05000169,2005,175000
E05000169,2006,185000
E05000169,2007,205000
E05000169,2008,203500
E05000169,2009,175000
E05000169,2010,185000
E05000169,2011,191000
E05000169,2012,190000
E05000169,2013,220000
E05000169,2014,250000
E05000170,1995,88000
E05000170,1996,107000
E05000170,1997,99000
E05000170,1998,119725
E05000170,1999,155000
E05000170,2000,180000
E05000170,2001,188250
E05000170,2002,226000
E05000170,2003,232750
E05000170,2004,248950
E05000170,2005,247000
E05000170,2006,287500
E05000170,2007,299975
E05000170,2008,330000
E05000170,2009,310000
E05000170,2010,326250
E05000170,2011,331500
E05000170,2012,379000
E05000170,2013,420000
E05000170,2014,570000
E05000171,1995,110750
E05000171,1996,110000
E05000171,1997,115000
E05000171,1998,138000
E05000171,1999,157500
E05000171,2000,165000
E05000171,2001,220000
E05000171,2002,217000
E05000171,2003,240000
E05000171,2004,260000
E05000171,2005,256000
E05000171,2006,325000
E05000171,2007,312500
E05000171,2008,331000
E05000171,2009,365000
E05000171,2010,354000
E05000171,2011,361500
E05000171,2012,382500
E05000171,2013,461750
E05000171,2014,500000
E05000172,1995,68250
E05000172,1996,73500
E05000172,1997,75125
E05000172,1998,85000
E05000172,1999,83750
E05000172,2000,105000
E05000172,2001,124500
E05000172,2002,160000
E05000172,2003,179000
E05000172,2004,193000
E05000172,2005,194500
E05000172,2006,173725
E05000172,2007,234500
E05000172,2008,240000
E05000172,2009,238500
E05000172,2010,247000
E05000172,2011,241000
E05000172,2012,240000
E05000172,2013,250000
E05000172,2014,265000
E05000173,1995,106250
E05000173,1996,110000
E05000173,1997,120000
E05000173,1998,142000
E05000173,1999,160000
E05000173,2000,200000
E05000173,2001,211000
E05000173,2002,245500
E05000173,2003,234000
E05000173,2004,250000
E05000173,2005,250000
E05000173,2006,290000
E05000173,2007,316000
E05000173,2008,325000
E05000173,2009,333000
E05000173,2010,325000
E05000173,2011,339000
E05000173,2012,330000
E05000173,2013,442000
E05000173,2014,459970
E05000174,1995,93250
E05000174,1996,102500
E05000174,1997,125000
E05000174,1998,133000
E05000174,1999,158000
E05000174,2000,186788
E05000174,2001,217750
E05000174,2002,249250
E05000174,2003,249950
E05000174,2004,268000
E05000174,2005,279975
E05000174,2006,302500
E05000174,2007,349475
E05000174,2008,330000
E05000174,2009,330000
E05000174,2010,319000
E05000174,2011,342000
E05000174,2012,380000
E05000174,2013,450000
E05000174,2014,536000
E05000175,1995,72900
E05000175,1996,80000
E05000175,1997,85000
E05000175,1998,100000
E05000175,1999,120000
E05000175,2000,140500
E05000175,2001,165000
E05000175,2002,193000
E05000175,2003,198125
E05000175,2004,213500
E05000175,2005,226000
E05000175,2006,249995
E05000175,2007,280000
E05000175,2008,320000
E05000175,2009,265000
E05000175,2010,270000
E05000175,2011,278000
E05000175,2012,320650
E05000175,2013,296250
E05000175,2014,390500
E05000176,1995,81500
E05000176,1996,88000
E05000176,1997,95000
E05000176,1998,105000
E05000176,1999,127000
E05000176,2000,150000
E05000176,2001,175000
E05000176,2002,185000
E05000176,2003,210000
E05000176,2004,237500
E05000176,2005,245000
E05000176,2006,245000
E05000176,2007,273500
E05000176,2008,291500
E05000176,2009,250000
E05000176,2010,280000
E05000176,2011,336500
E05000176,2012,326000
E05000176,2013,330000
E05000176,2014,408750
E05000177,1995,66000
E05000177,1996,73000
E05000177,1997,78000
E05000177,1998,75154
E05000177,1999,83400
E05000177,2000,93000
E05000177,2001,119000
E05000177,2002,145000
E05000177,2003,155000
E05000177,2004,182000
E05000177,2005,194776
E05000177,2006,212500
E05000177,2007,205250
E05000177,2008,206954
E05000177,2009,173333
E05000177,2010,193000
E05000177,2011,207500
E05000177,2012,215000
E05000177,2013,229475
E05000177,2014,249000
E05000178,1995,74500
E05000178,1996,75750
E05000178,1997,83000
E05000178,1998,93000
E05000178,1999,103000
E05000178,2000,124475
E05000178,2001,143000
E05000178,2002,169000
E05000178,2003,200500
E05000178,2004,220000
E05000178,2005,230000
E05000178,2006,235000
E05000178,2007,249950
E05000178,2008,250000
E05000178,2009,240000
E05000178,2010,250000
E05000178,2011,250000
E05000178,2012,260500
E05000178,2013,283750
E05000178,2014,307000
E05000179,1995,108750
E05000179,1996,112000
E05000179,1997,122500
E05000179,1998,144000
E05000179,1999,155000
E05000179,2000,196250
E05000179,2001,229950
E05000179,2002,248500
E05000179,2003,265000
E05000179,2004,265000
E05000179,2005,317500
E05000179,2006,291500
E05000179,2007,350000
E05000179,2008,382000
E05000179,2009,315000
E05000179,2010,340000
E05000179,2011,370000
E05000179,2012,380000
E05000179,2013,420000
E05000179,2014,519000
E05000180,1995,76000
E05000180,1996,83000
E05000180,1997,85500
E05000180,1998,97500
E05000180,1999,120000
E05000180,2000,136500
E05000180,2001,149950
E05000180,2002,180000
E05000180,2003,201750
E05000180,2004,220000
E05000180,2005,221000
E05000180,2006,240000
E05000180,2007,271000
E05000180,2008,269975
E05000180,2009,249975
E05000180,2010,279500
E05000180,2011,285000
E05000180,2012,292250
E05000180,2013,325000
E05000180,2014,386250
E05000181,1995,66000
E05000181,1996,70000
E05000181,1997,75000
E05000181,1998,86000
E05000181,1999,99975
E05000181,2000,121750
E05000181,2001,135000
E05000181,2002,164000
E05000181,2003,196000
E05000181,2004,225000
E05000181,2005,220000
E05000181,2006,225000
E05000181,2007,248000
E05000181,2008,250000
E05000181,2009,228000
E05000181,2010,240000
E05000181,2011,250000
E05000181,2012,250000
E05000181,2013,253500
E05000181,2014,285000
E05000182,1995,103000
E05000182,1996,108000
E05000182,1997,124975
E05000182,1998,149350
E05000182,1999,167500
E05000182,2000,205000
E05000182,2001,214500
E05000182,2002,250000
E05000182,2003,280500
E05000182,2004,295000
E05000182,2005,288725
E05000182,2006,332500
E05000182,2007,392500
E05000182,2008,386250
E05000182,2009,405000
E05000182,2010,395000
E05000182,2011,450000
E05000182,2012,450000
E05000182,2013,568000
E05000182,2014,615000
E05000183,1995,75750
E05000183,1996,77000
E05000183,1997,90000
E05000183,1998,102000
E05000183,1999,115000
E05000183,2000,136000
E05000183,2001,150000
E05000183,2002,180000
E05000183,2003,223000
E05000183,2004,235000
E05000183,2005,243500
E05000183,2006,242500
E05000183,2007,269950
E05000183,2008,260000
E05000183,2009,240000
E05000183,2010,250000
E05000183,2011,270000
E05000183,2012,285000
E05000183,2013,305000
E05000183,2014,345000
E05000184,1995,70000
E05000184,1996,70000
E05000184,1997,77000
E05000184,1998,84000
E05000184,1999,97950
E05000184,2000,115000
E05000184,2001,127875
E05000184,2002,152750
E05000184,2003,183250
E05000184,2004,200000
E05000184,2005,200000
E05000184,2006,206500
E05000184,2007,220000
E05000184,2008,245000
E05000184,2009,215000
E05000184,2010,240000
E05000184,2011,222500
E05000184,2012,249725
E05000184,2013,245000
E05000184,2014,300000
E05000185,1995,67500
E05000185,1996,72000
E05000185,1997,74975
E05000185,1998,70000
E05000185,1999,81750
E05000185,2000,82500
E05000185,2001,100000
E05000185,2002,128000
E05000185,2003,149950
E05000185,2004,158000
E05000185,2005,161000
E05000185,2006,167000
E05000185,2007,194500
E05000185,2008,187000
E05000185,2009,205500
E05000185,2010,202500
E05000185,2011,204000
E05000185,2012,194500
E05000185,2013,195000
E05000185,2014,226111
E05000186,1995,91000
E05000186,1996,80500
E05000186,1997,93575
E05000186,1998,104000
E05000186,1999,119000
E05000186,2000,139000
E05000186,2001,144000
E05000186,2002,175000
E05000186,2003,196000
E05000186,2004,204500
E05000186,2005,194250
E05000186,2006,220000
E05000186,2007,240000
E05000186,2008,240000
E05000186,2009,242500
E05000186,2010,222500
E05000186,2011,242500
E05000186,2012,275000
E05000186,2013,248000
E05000186,2014,257500
E05000187,1995,71500
E05000187,1996,73886
E05000187,1997,86000
E05000187,1998,100000
E05000187,1999,113000
E05000187,2000,138000
E05000187,2001,155250
E05000187,2002,187000
E05000187,2003,225000
E05000187,2004,238000
E05000187,2005,238000
E05000187,2006,245000
E05000187,2007,273000
E05000187,2008,272000
E05000187,2009,249995
E05000187,2010,258500
E05000187,2011,262500
E05000187,2012,275000
E05000187,2013,296000
E05000187,2014,367500
E05000188,1995,85000
E05000188,1996,92000
E05000188,1997,102750
E05000188,1998,120950
E05000188,1999,136950
E05000188,2000,158975
E05000188,2001,178000
E05000188,2002,220000
E05000188,2003,200000
E05000188,2004,225000
E05000188,2005,240000
E05000188,2006,250000
E05000188,2007,270000
E05000188,2008,263000
E05000188,2009,276000
E05000188,2010,265000
E05000188,2011,298500
E05000188,2012,325000
E05000188,2013,350750
E05000188,2014,440000
E05000189,1995,62000
E05000189,1996,60000
E05000189,1997,74500
E05000189,1998,81000
E05000189,1999,90000
E05000189,2000,110000
E05000189,2001,130000
E05000189,2002,150000
E05000189,2003,188500
E05000189,2004,212000
E05000189,2005,219600
E05000189,2006,220000
E05000189,2007,233000
E05000189,2008,240000
E05000189,2009,220000
E05000189,2010,235000
E05000189,2011,230500
E05000189,2012,230000
E05000189,2013,250000
E05000189,2014,250000
E05000190,1995,57000
E05000190,1996,59500
E05000190,1997,65500
E05000190,1998,75000
E05000190,1999,79500
E05000190,2000,95250
E05000190,2001,115000
E05000190,2002,141000
E05000190,2003,171250
E05000190,2004,191500
E05000190,2005,195000
E05000190,2006,200000
E05000190,2007,217000
E05000190,2008,225000
E05000190,2009,200000
E05000190,2010,215000
E05000190,2011,212000
E05000190,2012,220000
E05000190,2013,200000
E05000190,2014,243000
E05000191,1995,117000
E05000191,1996,132300
E05000191,1997,164000
E05000191,1998,178000
E05000191,1999,220000
E05000191,2000,249000
E05000191,2001,279250
E05000191,2002,300000
E05000191,2003,305000
E05000191,2004,305000
E05000191,2005,380000
E05000191,2006,349950
E05000191,2007,430000
E05000191,2008,440000
E05000191,2009,470000
E05000191,2010,504050
E05000191,2011,570000
E05000191,2012,560000
E05000191,2013,622500
E05000191,2014,780000
E05000192,1995,104950
E05000192,1996,107750
E05000192,1997,130000
E05000192,1998,149708
E05000192,1999,170000
E05000192,2000,188000
E05000192,2001,229950
E05000192,2002,240000
E05000192,2003,260500
E05000192,2004,280000
E05000192,2005,302500
E05000192,2006,327500
E05000192,2007,375000
E05000192,2008,335000
E05000192,2009,355000
E05000192,2010,409500
E05000192,2011,419500
E05000192,2012,440000
E05000192,2013,450000
E05000192,2014,612500
E05000193,1995,80000
E05000193,1996,83000
E05000193,1997,90000
E05000193,1998,78750
E05000193,1999,106500
E05000193,2000,128250
E05000193,2001,148500
E05000193,2002,158500
E05000193,2003,185000
E05000193,2004,201875
E05000193,2005,207000
E05000193,2006,235000
E05000193,2007,250000
E05000193,2008,250000
E05000193,2009,215500
E05000193,2010,225750
E05000193,2011,250000
E05000193,2012,261000
E05000193,2013,280000
E05000193,2014,319995
E05000194,1995,95000
E05000194,1996,96000
E05000194,1997,107000
E05000194,1998,119678
E05000194,1999,131000
E05000194,2000,142250
E05000194,2001,171750
E05000194,2002,197000
E05000194,2003,235500
E05000194,2004,247000
E05000194,2005,249500
E05000194,2006,269500
E05000194,2007,299995
E05000194,2008,295000
E05000194,2009,250000
E05000194,2010,305000
E05000194,2011,306500
E05000194,2012,310000
E05000194,2013,340000
E05000194,2014,360200
E05000195,1995,73000
E05000195,1996,80000
E05000195,1997,88375
E05000195,1998,104995
E05000195,1999,106000
E05000195,2000,122500
E05000195,2001,130000
E05000195,2002,167500
E05000195,2003,187800
E05000195,2004,207750
E05000195,2005,206500
E05000195,2006,219000
E05000195,2007,232750
E05000195,2008,240000
E05000195,2009,230000
E05000195,2010,250000
E05000195,2011,250000
E05000195,2012,250000
E05000195,2013,277000
E05000195,2014,324000
E05000196,1995,126000
E05000196,1996,126000
E05000196,1997,146000
E05000196,1998,154000
E05000196,1999,169250
E05000196,2000,207250
E05000196,2001,240000
E05000196,2002,245750
E05000196,2003,250000
E05000196,2004,250000
E05000196,2005,270000
E05000196,2006,360000
E05000196,2007,390000
E05000196,2008,445000
E05000196,2009,400000
E05000196,2010,351475
E05000196,2011,385000
E05000196,2012,400000
E05000196,2013,357500
E05000196,2014,472000
E05000197,1995,64500
E05000197,1996,63000
E05000197,1997,72995
E05000197,1998,71500
E05000197,1999,72250
E05000197,2000,78000
E05000197,2001,91000
E05000197,2002,122000
E05000197,2003,148750
E05000197,2004,145000
E05000197,2005,155500
E05000197,2006,177000
E05000197,2007,174498
E05000197,2008,180250
E05000197,2009,174975
E05000197,2010,154995
E05000197,2011,186500
E05000197,2012,191250
E05000197,2013,196500
E05000197,2014,210000
E05000198,1995,68000
E05000198,1996,70000
E05000198,1997,77375
E05000198,1998,84000
E05000198,1999,86250
E05000198,2000,102000
E05000198,2001,118500
E05000198,2002,140000
E05000198,2003,175000
E05000198,2004,193750
E05000198,2005,190000
E05000198,2006,197500
E05000198,2007,220000
E05000198,2008,220000
E05000198,2009,200000
E05000198,2010,206000
E05000198,2011,218000
E05000198,2012,214000
E05000198,2013,230000
E05000198,2014,250000
E05000199,1995,65000
E05000199,1996,65000
E05000199,1997,78000
E05000199,1998,80000
E05000199,1999,88500
E05000199,2000,103000
E05000199,2001,125000
E05000199,2002,135000
E05000199,2003,159973
E05000199,2004,160000
E05000199,2005,170000
E05000199,2006,175000
E05000199,2007,204995
E05000199,2008,196950
E05000199,2009,199588
E05000199,2010,200000
E05000199,2011,195000
E05000199,2012,215000
E05000199,2013,195000
E05000199,2014,217250
E05000200,1995,105000
E05000200,1996,98750
E05000200,1997,110000
E05000200,1998,120000
E05000200,1999,121000
E05000200,2000,149000
E05000200,2001,182625
E05000200,2002,225000
E05000200,2003,222750
E05000200,2004,242500
E05000200,2005,275000
E05000200,2006,300000
E05000200,2007,338000
E05000200,2008,276250
E05000200,2009,300000
E05000200,2010,289000
E05000200,2011,314000
E05000200,2012,350000
E05000200,2013,338975
E05000200,2014,360000
E05000201,1995,63600
E05000201,1996,66000
E05000201,1997,74000
E05000201,1998,79000
E05000201,1999,85000
E05000201,2000,98000
E05000201,2001,110250
E05000201,2002,134995
E05000201,2003,165000
E05000201,2004,182000
E05000201,2005,180000
E05000201,2006,192000
E05000201,2007,221000
E05000201,2008,210000
E05000201,2009,200000
E05000201,2010,208000
E05000201,2011,203500
E05000201,2012,220000
E05000201,2013,225000
E05000201,2014,260000
E05000202,1995,95000
E05000202,1996,103000
E05000202,1997,100000
E05000202,1998,110000
E05000202,1999,120000
E05000202,2000,124950
E05000202,2001,157000
E05000202,2002,190000
E05000202,2003,228973
E05000202,2004,236000
E05000202,2005,245000
E05000202,2006,249998
E05000202,2007,285000
E05000202,2008,265000
E05000202,2009,246250
E05000202,2010,280000
E05000202,2011,285000
E05000202,2012,297000
E05000202,2013,282000
E05000202,2014,375000
E05000203,1995,67998
E05000203,1996,68250
E05000203,1997,76748
E05000203,1998,85000
E05000203,1999,88748
E05000203,2000,100000
E05000203,2001,109000
E05000203,2002,135998
E05000203,2003,167748
E05000203,2004,180500
E05000203,2005,193500
E05000203,2006,193000
E05000203,2007,220000
E05000203,2008,220000
E05000203,2009,205000
E05000203,2010,220000
E05000203,2011,214950
E05000203,2012,214000
E05000203,2013,230000
E05000203,2014,250000
E05000204,1995,60000
E05000204,1996,62500
E05000204,1997,70000
E05000204,1998,75000
E05000204,1999,83000
E05000204,2000,99500
E05000204,2001,115000
E05000204,2002,135000
E05000204,2003,164000
E05000204,2004,176500
E05000204,2005,180000
E05000204,2006,188000
E05000204,2007,215000
E05000204,2008,205000
E05000204,2009,184000
E05000204,2010,195000
E05000204,2011,201000
E05000204,2012,205000
E05000204,2013,215000
E05000204,2014,248000
E05000205,1995,85000
E05000205,1996,87500
E05000205,1997,95500
E05000205,1998,108000
E05000205,1999,124000
E05000205,2000,135000
E05000205,2001,152500
E05000205,2002,169975
E05000205,2003,220000
E05000205,2004,210000
E05000205,2005,225000
E05000205,2006,249997
E05000205,2007,275000
E05000205,2008,285000
E05000205,2009,250000
E05000205,2010,285000
E05000205,2011,273000
E05000205,2012,299975
E05000205,2013,300000
E05000205,2014,353500
E05000206,1995,63000
E05000206,1996,61750
E05000206,1997,71500
E05000206,1998,79995
E05000206,1999,82000
E05000206,2000,94000
E05000206,2001,107500
E05000206,2002,123250
E05000206,2003,148000
E05000206,2004,157000
E05000206,2005,180500
E05000206,2006,180000
E05000206,2007,204995
E05000206,2008,201000
E05000206,2009,190000
E05000206,2010,200000
E05000206,2011,207000
E05000206,2012,192500
E05000206,2013,211500
E05000206,2014,248000
E05000207,1995,67000
E05000207,1996,74000
E05000207,1997,81500
E05000207,1998,89000
E05000207,1999,93000
E05000207,2000,117000
E05000207,2001,129950
E05000207,2002,149998
E05000207,2003,174000
E05000207,2004,190000
E05000207,2005,185000
E05000207,2006,204000
E05000207,2007,223000
E05000207,2008,225000
E05000207,2009,223000
E05000207,2010,229950
E05000207,2011,218500
E05000207,2012,233000
E05000207,2013,243000
E05000207,2014,265000
E05000208,1995,84500
E05000208,1996,99950
E05000208,1997,105498
E05000208,1998,106000
E05000208,1999,120000
E05000208,2000,155000
E05000208,2001,165000
E05000208,2002,185000
E05000208,2003,208750
E05000208,2004,223750
E05000208,2005,241550
E05000208,2006,239748
E05000208,2007,250000
E05000208,2008,250000
E05000208,2009,240000
E05000208,2010,269500
E05000208,2011,270000
E05000208,2012,285000
E05000208,2013,292000
E05000208,2014,347500
E05000209,1995,91000
E05000209,1996,114500
E05000209,1997,125375
E05000209,1998,123000
E05000209,1999,152000
E05000209,2000,183750
E05000209,2001,181750
E05000209,2002,225750
E05000209,2003,245000
E05000209,2004,280000
E05000209,2005,278767
E05000209,2006,298018
E05000209,2007,339000
E05000209,2008,309025
E05000209,2009,295500
E05000209,2010,315000
E05000209,2011,347000
E05000209,2012,384950
E05000209,2013,410000
E05000209,2014,500000
E05000210,1995,83000
E05000210,1996,85000
E05000210,1997,87550
E05000210,1998,112500
E05000210,1999,117000
E05000210,2000,139975
E05000210,2001,157000
E05000210,2002,179995
E05000210,2003,217000
E05000210,2004,233000
E05000210,2005,237500
E05000210,2006,241750
E05000210,2007,273500
E05000210,2008,250000
E05000210,2009,250000
E05000210,2010,289000
E05000210,2011,279000
E05000210,2012,281000
E05000210,2013,305000
E05000210,2014,350000
E05000211,1995,68000
E05000211,1996,68250
E05000211,1997,79000
E05000211,1998,82000
E05000211,1999,83000
E05000211,2000,108000
E05000211,2001,113625
E05000211,2002,134995
E05000211,2003,165000
E05000211,2004,182000
E05000211,2005,182750
E05000211,2006,198000
E05000211,2007,215000
E05000211,2008,215000
E05000211,2009,205000
E05000211,2010,219500
E05000211,2011,220000
E05000211,2012,215000
E05000211,2013,232000
E05000211,2014,250000
E05000212,1995,62000
E05000212,1996,63400
E05000212,1997,70000
E05000212,1998,76750
E05000212,1999,84000
E05000212,2000,98000
E05000212,2001,109750
E05000212,2002,135000
E05000212,2003,163000
E05000212,2004,175500
E05000212,2005,187000
E05000212,2006,190000
E05000212,2007,205000
E05000212,2008,203500
E05000212,2009,180000
E05000212,2010,209000
E05000212,2011,200000
E05000212,2012,215000
E05000212,2013,218500
E05000212,2014,250000
E05000213,1995,97000
E05000213,1996,94500
E05000213,1997,115750
E05000213,1998,121500
E05000213,1999,147000
E05000213,2000,173000
E05000213,2001,198950
E05000213,2002,218323
E05000213,2003,250000
E05000213,2004,249950
E05000213,2005,290000
E05000213,2006,305000
E05000213,2007,339000
E05000213,2008,315000
E05000213,2009,346475
E05000213,2010,323750
E05000213,2011,337475
E05000213,2012,345000
E05000213,2013,422500
E05000213,2014,435000
E05000214,1995,55000
E05000214,1996,57500
E05000214,1997,59000
E05000214,1998,64750
E05000214,1999,69500
E05000214,2000,82998
E05000214,2001,95000
E05000214,2002,124498
E05000214,2003,152495
E05000214,2004,161500
E05000214,2005,165000
E05000214,2006,175000
E05000214,2007,184995
E05000214,2008,195000
E05000214,2009,170000
E05000214,2010,177500
E05000214,2011,170250
E05000214,2012,175000
E05000214,2013,195000
E05000214,2014,250000
E05000215,1995,97500
E05000215,1996,94750
E05000215,1997,110000
E05000215,1998,127750
E05000215,1999,144500
E05000215,2000,165000
E05000215,2001,177500
E05000215,2002,225000
E05000215,2003,218000
E05000215,2004,229475
E05000215,2005,250000
E05000215,2006,270000
E05000215,2007,331375
E05000215,2008,335000
E05000215,2009,320000
E05000215,2010,330000
E05000215,2011,352475
E05000215,2012,362500
E05000215,2013,350000
E05000215,2014,427500
E05000216,1995,73000
E05000216,1996,80000
E05000216,1997,89995
E05000216,1998,90000
E05000216,1999,122000
E05000216,2000,117000
E05000216,2001,145000
E05000216,2002,178500
E05000216,2003,180500
E05000216,2004,195000
E05000216,2005,230000
E05000216,2006,215000
E05000216,2007,259500
E05000216,2008,240000
E05000216,2009,250000
E05000216,2010,302500
E05000216,2011,250000
E05000216,2012,309000
E05000216,2013,350000
E05000216,2014,363000
E05000217,1995,81000
E05000217,1996,85000
E05000217,1997,89950
E05000217,1998,103500
E05000217,1999,122000
E05000217,2000,132000
E05000217,2001,140000
E05000217,2002,184248
E05000217,2003,196000
E05000217,2004,198000
E05000217,2005,218750
E05000217,2006,225000
E05000217,2007,249995
E05000217,2008,235000
E05000217,2009,225000
E05000217,2010,249475
E05000217,2011,263000
E05000217,2012,250000
E05000217,2013,265000
E05000217,2014,325000
E05000218,1995,74250
E05000218,1996,80000
E05000218,1997,89950
E05000218,1998,100000
